"CODICE_VIA";"NUMEROCOMPLETO";"MUNICIPIO";"STATOCIVICO";"GAUSSB_X";"GAUSSB_Y";"WGS84_X";"WGS84_Y";"WEBMERCATOR_X";"WEBMERCATOR_Y";"LAT_WGS84";"LONG_WGS84";"DATA_MODFINE";"IDMASTER";"LIVELLO"
525;"";"1";8;1514739,4322;5034205,6236;514711,4419;5034185,6134;1022822,6724;5694397,4955;45,461042;9,188172;0;182880;0
526;"";"1";8;1514638,3281;5033304,7409;514610,3435;5033284,7473;1022675,7402;5693110,9572;45,452935;9,186852;0;182881;0
527;"";"1";8;1514710,0188;5034116,7949;514682,0294;5034096,7863;1022780,4974;5694270,6973;45,460243;9,187794;0;182882;0
528;"";"1";8;1514655,2829;5034094,6454;514627,2947;5034074,637;1022702,4901;5694239,2378;45,460045;9,187093;0;182883;0
529;"";"1";8;1514612,4486;5034078,5802;514584,4613;5034058,5719;1022641,449;5694216,4301;45,459901;9,186544;0;182884;0
530;"";"1";8;1514603,0968;5034188,6772;514575,1091;5034168,6667;1022628,4966;5694373,7395;45,460892;9,186428;0;182885;0
531;"";"1";8;1514563,0789;5034213,1969;514535,0919;5034193,1858;1022571,5983;5694408,8996;45,461114;9,185917;0;182886;0
532;"";"1";8;1514500,3883;5034194,042;514472,4026;5034174,031;1022482,2741;5694381,7419;45,460943;9,185115;0;182887;0
533;"";"1";8;1513966,0709;5034285,4281;513938,0949;5034265,4131;1021721,7804;5694514,0155;45,461776;9,178283;0;182888;0
534;"";"1";8;1514344,8406;5034101,1278;514316,8582;5034081,1179;1022260,4984;5694249,5175;45,46011;9,183122;0;182889;0
535;"0";"1";8;1514417,1032;5034060,1415;514389,1197;5034040,1327;1022363,2539;5694190,7319;45,459739;9,184045;0;182890;0
536;"";"1";8;1514218,8692;5033820,0042;514190,8904;5033799,9991;1022080,2361;5693848,338;45,457582;9,181503;0;182891;0
537;"";"1";8;1514297,6518;5034155,1244;514269,67;5034135,1133;1022193,4844;5694326,8071;45,460597;9,18252;0;182892;0
538;"";"1";8;1514443,4746;5034001,3348;514415,4908;5033981,3272;1022400,61;5694106,639;45,459209;9,184381;0;182893;0
539;"";"1";8;1514281,7615;5034062,7195;514253,7805;5034042,7101;1022170,5616;5694194,8544;45,459765;9,182314;0;182894;0
540;"";"1";8;1514264,6427;5034069,7462;514236,6619;5034049,7366;1022146,2102;5694204,9476;45,459829;9,182096;0;182895;0
541;"";"1";8;1514132,7078;5033345,3735;514104,7325;5033325,3771;1021956,0499;5693170,6419;45,453311;9,180387;0;182896;0
542;"";"1";8;1514202,9576;5034103,0471;514174,9779;5034083,0366;1022058,4891;5694252,7179;45,46013;9,181308;0;182897;0
543;"";"1";8;1514439,0821;5034190,5692;514411,0976;5034170,558;1022394,9727;5694376,9817;45,460913;9,18433;0;182898;0
544;"";"1";8;1514683,3069;5034614,4787;514655,316;5034594,4606;1022744,1142;5694981,776;45,464723;9,187467;0;182899;0
545;"";"1";8;1514665,1081;5034606,8611;514637,1176;5034586,843;1022718,1751;5694970,9535;45,464655;9,187234;0;185042;0
546;"";"1";8;1514701,532;5034603,922;514673,5408;5034583,9041;1022770,0305;5694966,6334;45,464628;9,1877;0;182900;0
547;"";"1";8;1514649,924;5034599,7904;514621,9337;5034579,7724;1022696,5305;5694960,9024;45,464592;9,187039;0;182901;0
548;"";"1";8;1514698,7554;5034552,3053;514670,7645;5034532,2884;1022765,9055;5694892,9007;45,464163;9,187662;0;182902;0
549;"";"1";8;1514240,4727;5033935,5765;514212,493;5033915,5693;1022111,3656;5694013,362;45,458622;9,181783;0;182903;0
550;"";"1";8;1513871,9639;5034113,2929;513843,9904;5034093,2808;1021587,2463;5694268,4065;45,460229;9,177074;0;182904;0
551;"";"1";8;1513845,2533;5034102,8481;513817,2803;5034082,8361;1021549,1825;5694253,5695;45,460135;9,176732;0;182905;0
552;"";"1";8;1513914,0572;5034083,2822;513886,083;5034063,2709;1021647,0854;5694225,4027;45,459958;9,177612;0;182906;0
553;"";"1";8;1514562,2542;5033987,204;514534,2682;5033967,1973;1022569,6813;5694086,063;45,45908;9,1859;0;182907;0
554;"";"1";8;1513772,029;5034194,5122;513744,057;5034174,4982;1021445,2093;5694384,7452;45,460962;9,175798;0;182908;0
555;"";"1";8;1514067,6303;5034044,5812;514039,6534;5034024,5713;1021865,6221;5694169,6307;45,459606;9,179575;0;182909;0
556;"";"1";8;1514089,0952;5034169,5062;514061,1174;5034149,494;1021896,5811;5694348,0226;45,46073;9,179853;0;182910;0
557;"";"1";8;1514110,0821;5034254,2075;514082,1035;5034234,1937;1021926,7327;5694468,9567;45,461492;9,180124;0;182911;0
558;"";"1";8;1514181,9134;5034182,8021;514153,9338;5034162,79;1022028,7813;5694366,7194;45,460848;9,181041;0;182912;0
559;"";"1";8;1514208,3479;5034257,4475;514180,3675;5034237,4341;1022066,6591;5694473,2702;45,461519;9,181381;0;182913;0
560;"";"1";8;1514241,1161;5034295,5636;514213,1349;5034275,5496;1022113,4387;5694527,6165;45,461862;9,181801;0;182914;0
561;"";"1";8;1514349,1136;5034222,9751;514321,1306;5034202,9629;1022266,977;5694423,5688;45,461206;9,18318;0;182915;0
562;"";"1";8;1514373,6693;5034348,0811;514345,6854;5034328,0667;1022302,3465;5694602,2129;45,462332;9,183498;0;182916;0
563;"";"1";8;1514453,1961;5034297,5019;514425,2108;5034277,4887;1022415,4175;5694529,6964;45,461875;9,184514;0;182917;0
564;"";"1";8;1514401,6801;5034264,3304;514373,696;5034244,3177;1022341,9581;5694482,4767;45,461577;9,183854;0;182918;0
565;"";"1";8;1514439,9514;5034334,2042;514411,9662;5034314,1903;1022396,6785;5694582,1722;45,462206;9,184346;0;182919;0
566;"";"1";8;1514482,309;5034363,8403;514454,3229;5034343,826;1022457,0871;5694624,3714;45,462471;9,184888;0;182920;0
567;"";"1";8;1514502,0015;5034416,7496;514474,0148;5034396,7344;1022485,3;5694699,8932;45,462947;9,185142;0;182921;0
568;"";"1";8;1514448,2711;5034434,2962;514420,2853;5034414,2805;1022408,8511;5694725,1367;45,463106;9,184455;0;182922;0
569;"";"1";8;1514426,9903;5034516,224;514399,0046;5034496,2066;1022378,8164;5694842,2501;45,463844;9,184185;0;182923;0
570;"";"1";8;1514515,9443;5034503,1809;514487,957;5034483,1641;1022505,4362;5694823,3247;45,463725;9,185323;0;182924;0
571;"";"1";8;1514516,8467;5034478,8996;514488,8595;5034458,8833;1022506,6416;5694788,6329;45,463506;9,185333;0;182925;0
572;"";"1";8;1514581,2773;5034498,0926;514553,2888;5034478,0762;1022598,4477;5694815,8402;45,463678;9,186158;0;182926;0
573;"";"1";8;1514593,3132;5034517,2363;514565,3243;5034497,2196;1022615,6487;5694843,1497;45,46385;9,186313;0;182927;0
574;"";"1";8;1514013,1333;5033894,6221;513985,158;5033874,6148;1021787,5547;5693955,586;45,458258;9,178874;0;182928;0
575;"";"1";8;1514685,1663;5034657,1674;514657,1752;5034637,1484;1022746,9034;5695042,7573;45,465107;9,187492;0;185043;0
576;"";"1";8;1514369,2067;5034467,067;514341,2223;5034447,0503;1022296,3782;5694772,2115;45,463403;9,183445;0;182929;0
577;"";"1";8;1514549,3181;5034425,8169;514521,3305;5034405,8017;1022552,7034;5694712,6911;45,463028;9,185747;0;182930;0
578;"";"1";8;1514586,6115;5034423,0732;514558,6232;5034403,0583;1022605,7961;5694708,6485;45,463002;9,186224;0;182931;0
579;"";"1";8;1513916,5014;5034132,5164;513888,527;5034112,5042;1021650,7201;5694295,728;45,460401;9,177645;0;182932;0
580;"";"1";8;1514311,4638;5033977,5503;514283,4825;5033957,5426;1022212,5768;5694073,0923;45,458998;9,182692;0;182933;0
581;"";"1";8;1514393,385;5034199,5011;514365,4013;5034179,4896;1022329,9364;5694389,8907;45,460994;9,183746;0;182934;0
582;"";"1";8;1514566,1579;5033914,2533;514538,1721;5033894,2479;1022574,9995;5693981,8397;45,458423;9,185948;0;182935;0
583;"";"1";8;1514693,2073;5034003,8043;514665,2187;5033983,7977;1022756,1861;5694109,3429;45,459226;9,187575;0;182936;0
584;"";"1";8;1514693,9875;5033919,1502;514665,9993;5033899,1453;1022757,0163;5693988,4115;45,458464;9,187583;0;182937;0
585;"";"1";8;1514570,2041;5033878,3189;514542,2184;5033858,3141;1022580,6422;5693930,4943;45,458099;9,185998;0;182938;0
586;"";"1";8;1514558,5699;5034253,0837;514530,5829;5034233,0719;1022565,3093;5694465,8955;45,461473;9,18586;0;182939;0
587;"";"1";8;1514516,2827;5033769,0955;514488,2985;5033749,0926;1022503,5129;5693774,649;45,457117;9,185305;0;182940;0
588;"";"1";8;1514225,2394;5033984,2587;514197,2598;5033964,2505;1022089,833;5694082,9539;45,45906;9,181589;0;182941;0
589;"";"1";8;1514398,0165;5033934,9711;514370,0338;5033914,9647;1022335,6713;5694011,9865;45,458613;9,183798;0;182942;0
590;"";"1";8;1514445,29;5033829,7245;514417,3068;5033809,7202;1022402,6352;5693861,4885;45,457665;9,184399;0;182943;0
591;"";"1";8;1514331,889;5033745,3174;514303,9083;5033725,3142;1022240,9069;5693741,2851;45,456907;9,182946;0;182944;0
592;"";"1";8;1514632,8309;5033686,8693;514604,8448;5033666,8685;1022669,1759;5693656,8081;45,456375;9,186794;0;182945;0
593;"";"1";8;1514102,0908;5033873,1678;514074,114;5033853,1612;1021914,1416;5693924,6556;45,458063;9,180011;0;182946;0
594;"";"1";8;1514019,9116;5033963,958;513991,9359;5033943,9494;1021797,4248;5694054,6108;45,458881;9,178962;0;182947;0
595;"";"1";8;1513929,1563;5033966,2261;513901,1824;5033946,2171;1021668,2158;5694058,138;45,458904;9,177802;0;185044;0
596;"";"1";8;1514531,1933;5033852,4789;514503,2084;5033832,4745;1022525,0152;5693893,7108;45,457868;9,185498;0;182948;0
597;"";"1";8;1514403,0459;5033808,1525;514375,0636;5033788,1485;1022342,4198;5693830,8114;45,457471;9,183858;0;182949;0
598;"";"1";8;1514726,9349;5034632,4924;514698,9431;5034612,4741;1022806,2974;5695007,366;45,464884;9,188025;0;182950;0
600;"";"1";8;1513757,5337;5034748,6202;513729,5597;5034728,5957;1021426,2909;5695176,4017;45,465949;9,175628;0;186364;0
601;"";"1";8;1513873,9684;5034989,2075;513845,9912;5034969,1789;1021592,8433;5695519,7674;45,468113;9,177125;0;182951;0
602;"";"1";8;1513719,0976;5034648,6194;513691,1248;5034628,5966;1021371,2496;5695033,6528;45,46505;9,175134;0;182952;0
603;"";"1";8;1513857,562;5034971,2386;513829,5852;5034951,2103;1021569,4241;5695494,1461;45,467951;9,176914;0;182953;0
604;"";"1";8;1513640,4377;5034724,0159;513612,466;5034703,9913;1021259,4745;5695141,6132;45,46573;9,17413;0;182954;0
605;"";"1";8;1514132,9004;5034762,2964;514104,9192;5034742,2731;1021960,8434;5695194,755;45,466065;9,18043;0;182955;0
606;"";"1";8;1514070,0996;5034929,6545;514042,119;5034909,6278;1021871,9488;5695434,0613;45,467573;9,179632;0;182956;0
607;"";"1";8;1514091,572;5034887,6871;514063,5911;5034867,6613;1021902,392;5695374,0331;45,467195;9,179905;0;182957;0
608;"";"1";8;1514259,6982;5034662,2335;514231,7151;5034642,2127;1022141,0773;5695051,3899;45,465162;9,18205;0;182958;0
609;"";"1";8;1514202,3954;5034838,839;514174,4126;5034818,8146;1022060,0475;5695303,8882;45,466753;9,181322;0;182959;0
610;"";"1";8;1514365,9174;5034780,1978;514337,9318;5034760,1752;1022292,7101;5695219,5785;45,466221;9,183412;0;182960;0
611;"";"1";8;1514306,1919;5034885,8259;514278,207;5034865,801;1022208,0039;5695370,6837;45,467173;9,182651;0;182961;0
612;"";"1";8;1514360,2179;5034910,3696;514332,2319;5034890,3445;1022285,0163;5695405,5743;45,467393;9,183343;0;182962;0
613;"";"1";8;1514292,5379;5034797,5502;514264,5536;5034777,5269;1022188,2758;5695244,6079;45,466379;9,182474;0;182963;0
614;"";"1";8;1514289,2543;5034728,3516;514261,2703;5034708,3297;1022183,3768;5695145,7554;45,465756;9,18243;0;182964;0
615;"";"1";8;1514231,8094;5034801,9002;514203,8262;5034781,8766;1022101,8139;5695251,019;45,46642;9,181697;0;182965;0
616;"";"1";8;1514251,287;5034744,9524;514223,3037;5034724,93;1022129,3663;5695169,5954;45,465907;9,181944;0;186365;0
617;"";"1";8;1514236,0496;5034672,4585;514208,0669;5034652,4374;1022107,4359;5695066,0743;45,465254;9,181747;0;182966;0
618;"";"1";8;1514277,5097;5034810,3716;514249,5256;5034790,3481;1022166,9174;5695262,9745;45,466495;9,182282;0;260005;0
619;"";"1";8;1514285,3156;5034666,4593;514257,332;5034646,4385;1022177,5687;5695057,3443;45,465199;9,182377;0;182967;0
620;"";"1";8;1514215,2564;5034656,3291;514187,2742;5034636,3082;1022077,7757;5695043,0978;45,46511;9,181481;0;182968;0
621;"";"1";8;1514358,3154;5034601,8848;514330,3306;5034581,8656;1022281,307;5694964,8526;45,464617;9,183309;0;182969;0
622;"";"1";8;1514222,3789;5034424,7358;514194,3975;5034404,7193;1022087,1742;5694712,2119;45,463025;9,181565;0;182970;0
623;"";"1";8;1514467,83;5034671,8617;514439,8429;5034651,8415;1022437,4768;5695064,4681;45,465244;9,184712;0;182971;0
624;"";"1";8;1514520,0322;5034605,4737;514492,0444;5034585,455;1022511,5924;5694969,4509;45,464646;9,185378;0;182972;0
625;"";"1";8;1514516,2649;5034688,0261;514488,2768;5034668,0058;1022506,4985;5695087,4027;45,465389;9,185332;0;182973;0
626;"";"1";8;1514593,6113;5034691,0893;514565,6217;5034671,0694;1022616,646;5695091,5241;45,465415;9,186322;0;182974;0
627;"";"1";8;1514584,121;5034669,6821;514556,1317;5034649,6625;1022603,0618;5695060,9716;45,465222;9,1862;0;182975;0
628;"";"1";8;1514468,7926;5034574,0131;514440,8059;5034553,9948;1022438,5279;5694924,673;45,464363;9,184722;0;182976;0
629;"";"1";8;1514415,5823;5034573,7779;514387,5966;5034553,7594;1022362,7597;5694924,5111;45,464362;9,184041;0;182977;0
630;"";"1";8;1514365,5014;5034525,7495;514337,5168;5034505,7317;1022291,2925;5694856,0591;45,463931;9,183399;0;182978;0
631;"";"1";8;1514298,0268;5034482,3268;514270,0437;5034462,3095;1022195,0744;5694794,2431;45,463542;9,182535;0;182979;0
632;"";"1";8;1514257,8362;5034524,7298;514229,8537;5034504,7116;1022137,9833;5694854,9513;45,463924;9,182022;0;182980;0
633;"";"1";8;1514168,8518;5034437,9227;514140,8713;5034417,9057;1022010,9996;5694731,2229;45,463145;9,180881;0;182981;0
634;"";"1";8;1514070,7741;5034384,0704;514042,7957;5034364,0541;1021871,1763;5694654,6028;45,462662;9,179625;0;182982;0
635;"";"1";8;1514177,2225;5034557,0178;514149,2414;5034536,9986;1022023,2997;5694901,3387;45,464216;9,180992;0;182983;0
636;"";"1";8;1514132,3367;5034545,8567;514104,3564;5034525,8376;1021959,3502;5694885,5374;45,464117;9,180417;0;182984;0
637;"";"1";8;1514134,5844;5034559,5047;514106,604;5034539,4853;1021962,5943;5694905,0283;45,46424;9,180446;0;182985;0
638;"";"1";8;1514031,2952;5034677,0124;514003,3163;5034656,9904;1021815,8908;5695073,2358;45,465299;9,179128;0;182986;0
639;"";"1";8;1514082,0612;5034636,8006;514054,0815;5034616,7796;1021888,0511;5695015,625;45,464936;9,179777;0;182987;0
640;"";"1";8;1513961,8294;5034605,2612;513933,8522;5034585,2402;1021716,749;5694970,9478;45,464655;9,178238;0;182988;0
641;"";"1";8;1513916,8658;5034472,4599;513888,8899;5034452,4413;1021652,3066;5694781,3649;45,463461;9,177659;0;182989;0
642;"";"1";8;1513891,86;5034413,6752;513863,8849;5034393,6575;1021616,5166;5694697,4628;45,462932;9,177337;0;185966;0
643;"";"1";8;1513782,8767;5034462,3503;513754,9034;5034442,3313;1021461,4878;5694767,3423;45,463372;9,175945;0;182990;0
644;"";"1";8;1513755,7097;5034647,3001;513727,7362;5034627,2775;1021423,379;5695031,654;45,465037;9,175602;0;182991;0
645;"";"1";8;1513770,5295;5034716,1845;513742,5554;5034696,1606;1021444,6956;5695130,0209;45,465657;9,175794;0;185045;0
646;"";"1";8;1513690,5497;5034518,3151;513662,5779;5034498,2946;1021330,1963;5694847,5823;45,463878;9,174765;0;182992;0
647;"";"1";8;1513292,6091;5034483,363;513264,645;5034463,3415;1020763,4586;5694798,8644;45,463571;9,169674;0;185967;0
648;"";"1";8;1513891,8477;5034646,9871;513863,8716;5034626,965;1021617,2306;5695030,7806;45,465032;9,177344;0;185968;0
649;"";"1";8;1514120,3813;5034382,295;514092,402;5034362,2789;1021941,8055;5694651,9081;45,462645;9,180259;0;182993;0
650;"";"1";8;1514528,0694;5034304,8221;514500,0827;5034284,8092;1022522,0507;5694539,9083;45,461939;9,185472;0;182994;0
651;"";"1";8;1513799,6294;5034432,0153;513771,656;5034411,9969;1021485,2476;5694723,9529;45,463099;9,176158;0;182995;0
652;"";"1";8;1513758,3103;5034446,4785;513730,3376;5034426,4597;1021426,4585;5694744,7441;45,46323;9,17563;0;185046;0
653;"";"1";8;1514101,8593;5034639,501;514073,8792;5034619,4799;1021916,251;5695019,4197;45,46496;9,18003;0;185047;0
654;"";"1";8;1515330,9818;5033546,1927;515302,9831;5033526,1975;1023662,6623;5693453,4934;45,455094;9,195718;0;182996;0
655;"";"1";8;1514438,7792;5033948,69;514410,7957;5033928,6834;1022393,7531;5694031,4508;45,458736;9,184319;0;185048;0
656;"";"1";8;1514331,1245;5034045,3475;514303,1426;5034025,3387;1022240,7888;5694169,8782;45,459608;9,182945;0;185969;0
657;"";"1";8;1515333,687;5034457,8823;515305,6844;5034437,8699;1023669,6694;5694755,8456;45,4633;9,195781;0;186366;0
658;"";"1";8;1513915,4603;5034618,5214;513887,4838;5034598,5;1021650,7641;5694990,0385;45,464775;9,177645;0;182351;0
702;"";"1";8;1514165,3614;5035470,9502;514137,3767;5035450,9137;1022009,3335;5696207,1528;45,472443;9,180866;0;182352;0
703;"";"1";8;1514234,2804;5035357,3709;514206,2948;5035337,3368;1022107,1178;5696044,645;45,471419;9,181744;0;182353;0
704;"";"1";8;1514195,362;5035094,4771;514167,3783;5035074,4478;1022050,8514;5695669,1496;45,469054;9,181239;0;182354;0
705;"";"1";8;1513814,735;5035144,4836;513786,7583;5035124,4518;1021508,9782;5695741,805;45,469511;9,176371;0;182355;0
706;"";"1";8;1513760,1603;5035154,0972;513732,1846;5035134,065;1021431,2907;5695755,7111;45,469599;9,175673;0;182356;0
707;"";"1";8;1513935,7245;5035077,8828;513907,7458;5035057,8527;1021681,0643;5695646,2676;45,46891;9,177917;0;185049;0
708;"";"1";8;1514061,4414;5034985,2603;514033,4607;5034965,2325;1021859,796;5695513,5347;45,468073;9,179523;0;182357;0
709;"";"1";8;1514230,1272;5035050,358;514202,143;5035030,3297;1022100,2167;5695606,0022;45,468656;9,181682;0;182358;0
710;"";"1";8;1514278,4767;5035001,2953;514250,4918;5034981,2681;1022168,9099;5695535,7478;45,468213;9,1823;0;182359;0
711;"";"1";8;1514327,9346;5035331,6663;514299,9474;5035311,6331;1022240,4078;5696007,6147;45,471186;9,182942;0;182360;0
712;"";"1";8;1514366,4027;5035415,2298;514338,4145;5035395,1952;1022295,4613;5696126,8874;45,471937;9,183436;0;182361;0
713;"";"1";8;1514410,063;5035304,0294;514382,0743;5035283,997;1022357,2766;5695967,8593;45,470936;9,183992;0;182362;0
714;"";"1";8;1514420,3152;5035251,4652;514392,3266;5035231,434;1022371,7055;5695892,722;45,470462;9,184121;0;182363;0
715;"";"1";8;1514448,67;5035210,9605;514420,681;5035190,93;1022411,9528;5695834,7563;45,470097;9,184483;0;182364;0
716;"";"1";8;1514438,8128;5035165,7928;514410,8242;5035145,7632;1022397,7682;5695770,2537;45,469691;9,184355;0;182365;0
717;"";"1";8;1514421,7142;5035351,2342;514393,7252;5035331,201;1022374,0228;5696035,2682;45,47136;9,184142;0;182366;0
718;"";"1";8;1514448,4247;5035264,6358;514420,4355;5035244,6043;1022411,7786;5695911,4481;45,47058;9,184481;0;182367;0
719;"";"1";8;1514458,4066;5035071,8348;514430,418;5035051,8071;1022425,3641;5695635,9455;45,468845;9,184603;0;182368;0
720;"";"1";8;1514595,9835;5034742,3497;514567,9937;5034722,3287;1022620,1929;5695164,7507;45,465876;9,186353;0;182369;0
721;"";"1";8;1514535,0452;5034758,7802;514507,0565;5034738,7587;1022533,473;5695188,4258;45,466025;9,185574;0;182370;0
722;"";"1";8;1514472,4862;5035063,6298;514444,4974;5035043,6022;1022445,3872;5695624,1763;45,46877;9,184783;0;182371;0
723;"";"1";8;1514507,6092;5034911,3398;514479,6204;5034891,3153;1022494,9048;5695406,4785;45,467399;9,185228;0;182372;0
724;"";"1";8;1514324,6737;5035214,3941;514296,6871;5035194,3631;1022235,3847;5695840,0664;45,47013;9,182897;0;182373;0
725;"";"1";8;1514352,6206;5034968,0354;514324,6344;5034948,0092;1022274,3845;5695487,9878;45,467912;9,183247;0;182374;0
726;"";"1";8;1514281,9529;5035425,5792;514253,9661;5035405,544;1022175,2283;5696141,949;45,472032;9,182356;0;185050;0
727;"";"1";8;1514201,928;5034946,7881;514173,9448;5034926,7617;1022059,7281;5695458,1185;45,467724;9,181319;0;182375;0
911;"";"1";8;1515234,9832;5035845,878;515206,9767;5035825,8388;1023533,9015;5696739,3196;45,475795;9,194561;0;186367;0
1006;"";"2";8;1516087,6604;5038123,644;516059,6283;5038103,5653;1024756,5786;5699991,6456;45,496278;9,205545;0;182376;0
1007;"";"9";8;1515297,2632;5036739,4131;515269,2518;5036719,3574;1023625,6902;5698015,9942;45,483837;9,195386;0;182377;0
1008;"";"9";8;1515268,8148;5036534,878;515240,8048;5036514,826;1023584,4621;5697723,7897;45,481996;9,195016;0;182378;0
1009;"";"1";8;1515242,2794;5035809,6099;515214,273;5035789,5715;1023544,168;5696687,47;45,475469;9,194654;0;182379;0
1010;"";"1";8;1514510,7769;5036141,4425;514482,7829;5036121,3947;1022503,4471;5697164,1125;45,478471;9,185305;0;182380;0
1011;"";"1";8;1514333,7513;5035517,9617;514305,7632;5035497,925;1022249,2944;5696273,7816;45,472863;9,183022;0;182381;0
